uriPer,labelPer,birthYear,relaType,uriOrg,labelOrg,nTypes,typesOrg,periods,listTypesOrg
http://www.wikidata.org/entity/Q6531687,Lessing J. Rosenwald,1891,membership,http://www.wikidata.org/entity/Q119141372,Philobiblon Club,1,club,1890-1919,['club']
http://www.wikidata.org/entity/Q6548193,Lillian Robinson,1941,employment,http://www.wikidata.org/entity/Q326342,Concordia University,1,university in quebec,1920-1949,['university in quebec']
http://www.wikidata.org/entity/Q66001441,Edith Lutz,1949,membership,http://www.wikidata.org/entity/Q2900848,Jewish Voice for Peace,2,jewish organization | nonprofit organization,1920-1949,"['jewish organization', 'nonprofit organization']"
http://www.wikidata.org/entity/Q66014118,Kate Dewes,1952,employment,http://www.wikidata.org/entity/Q5383999,Epsom Girls' Grammar School,3,boarding school | public school | secondary school,1950-1979,"['boarding school', 'public school', 'secondary school']"
http://www.wikidata.org/entity/Q66014118,Kate Dewes,1952,employment,http://www.wikidata.org/entity/Q1065,United Nations,2,intergovernmental organization | international organization,1950-1979,"['intergovernmental organization', 'international organization']"
http://www.wikidata.org/entity/Q6755685,Marc Lamont Hill,1978,membership,http://www.wikidata.org/entity/Q16151590,Kappa Alpha Psi,1,fraternity,1950-1979,['fraternity']
http://www.wikidata.org/entity/Q6755685,Marc Lamont Hill,1978,employment,http://www.wikidata.org/entity/Q1524124,Morehouse College,3,college | historically black college or university | private not-for-profit educational institution,1950-1979,"['college', 'historically black college or university', 'private not-for-profit educational institution']"
http://www.wikidata.org/entity/Q6755685,Marc Lamont Hill,1978,employment,http://www.wikidata.org/entity/Q1420239,Temple University,3,collection | public educational institution of the united states | university,1950-1979,"['collection', 'public educational institution of the united states', 'university']"
http://www.wikidata.org/entity/Q6755685,Marc Lamont Hill,1978,employment,http://www.wikidata.org/entity/Q49088,Columbia University,5,colonial colleges | organization | private not-for-profit educational institution | private university | research university,1950-1979,"['colonial colleges', 'organization', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q6759148,Margaret Ashton,1856,membership,http://www.wikidata.org/entity/Q689768,Women's International League for Peace and Freedom,4,international organization | non-governmental organization | nonprofit organization | women's organization,1830-1859,"['international organization', 'non-governmental organization', 'nonprofit organization', ""women's organization""]"
http://www.wikidata.org/entity/Q6760103,Margaretta D'Arcy,1934,membership,http://www.wikidata.org/entity/Q201947,Aosdána,2,online database | voluntary association,1920-1949,"['online database', 'voluntary association']"
http://www.wikidata.org/entity/Q6763494,Marilyn B. Young,1937,membership,http://www.wikidata.org/entity/Q5153002,Committee of Concerned Asian Scholars,1,organization,1920-1949,['organization']
http://www.wikidata.org/entity/Q6763494,Marilyn B. Young,1937,employment,http://www.wikidata.org/entity/Q230492,University of Michigan,2,public educational institution of the united states | public research university,1920-1949,"['public educational institution of the united states', 'public research university']"
http://www.wikidata.org/entity/Q6763494,Marilyn B. Young,1937,employment,http://www.wikidata.org/entity/Q49210,New York University,4,private not-for-profit educational institution | private university | research university | workplace,1920-1949,"['private not-for-profit educational institution', 'private university', 'research university', 'workplace']"
http://www.wikidata.org/entity/Q6774459,Martha Larsen Jahn,1875,membership,http://www.wikidata.org/entity/Q689768,Women's International League for Peace and Freedom,4,international organization | non-governmental organization | nonprofit organization | women's organization,1860-1889,"['international organization', 'non-governmental organization', 'nonprofit organization', ""women's organization""]"
http://www.wikidata.org/entity/Q6821229,Mesfin Woldemariam,1930,employment,http://www.wikidata.org/entity/Q1238770,Addis Ababa University,1,university,1920-1949,['university']
http://www.wikidata.org/entity/Q6832112,Michael Lavalette,1962,employment,http://www.wikidata.org/entity/Q1818020,Liverpool Hope University,4,charitable organization | educational organization | higher education institution | university,1950-1979,"['charitable organization', 'educational organization', 'higher education institution', 'university']"
http://www.wikidata.org/entity/Q700611,Grigoris Lambrakis,1912,employment,http://www.wikidata.org/entity/Q547867,National and Kapodistrian University of Athens,1,university,1890-1919,['university']
http://www.wikidata.org/entity/Q7052438,Norman Kember,1931,employment,http://www.wikidata.org/entity/Q4120330,Barts and The London School of Medicine and Dentistry,2,dental school | medical school,1920-1949,"['dental school', 'medical school']"
http://www.wikidata.org/entity/Q708795,Ramsey Clark,1927,membership,http://www.wikidata.org/entity/Q463303,American Academy of Arts and Sciences,3,academic publisher | learned society | nonprofit organization,1920-1949,"['academic publisher', 'learned society', 'nonprofit organization']"
http://www.wikidata.org/entity/Q711066,Robert Jay Lifton,1926,membership,http://www.wikidata.org/entity/Q463303,American Academy of Arts and Sciences,3,academic publisher | learned society | nonprofit organization,1920-1949,"['academic publisher', 'learned society', 'nonprofit organization']"
http://www.wikidata.org/entity/Q711066,Robert Jay Lifton,1926,employment,http://www.wikidata.org/entity/Q13371,Harvard University,4,colonial colleges | private not-for-profit educational institution | private university | research university,1920-1949,"['colonial colleges', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q711066,Robert Jay Lifton,1926,employment,http://www.wikidata.org/entity/Q1700617,John Jay College of Criminal Justice,3,business school | higher education institution | public educational institution of the united states,1920-1949,"['business school', 'higher education institution', 'public educational institution of the united states']"
http://www.wikidata.org/entity/Q71410,Anita Augspurg,1857,membership,http://www.wikidata.org/entity/Q60564688,International Committee of Women for Permanent Peace,3,international organization | peace organization | women's organization,1830-1859,"['international organization', 'peace organization', ""women's organization""]"
http://www.wikidata.org/entity/Q715181,Michael Franti,1966,membership,http://www.wikidata.org/entity/Q1754173,The Disposable Heroes of Hiphoprisy,1,musical group,1950-1979,['musical group']
http://www.wikidata.org/entity/Q715362,Mike Ross,1961,employment,http://www.wikidata.org/entity/Q1853515,Lieutenant Governor of Arkansas,2,elective office | position,1950-1979,"['elective office', 'position']"
http://www.wikidata.org/entity/Q7173145,Peter Cadogan,1921,employment,http://www.wikidata.org/entity/Q375606,"Birkbeck, University of London",4,constituent college | educational organization | higher education institution | public research university,1920-1949,"['constituent college', 'educational organization', 'higher education institution', 'public research university']"
http://www.wikidata.org/entity/Q7174449,Peter H. Irons,1940,employment,http://www.wikidata.org/entity/Q622664,"University of California, San Diego",2,public educational institution of the united states | public university,1920-1949,"['public educational institution of the united states', 'public university']"
http://www.wikidata.org/entity/Q7174449,Peter H. Irons,1940,employment,http://www.wikidata.org/entity/Q15142,University of Massachusetts Amherst,3,land-grant university | public educational institution of the united states | university,1920-1949,"['land-grant university', 'public educational institution of the united states', 'university']"
http://www.wikidata.org/entity/Q719357,Cyrus McCormick,1809,membership,http://www.wikidata.org/entity/Q188771,French Academy of Sciences,3,academy of sciences | archive | national academy,1800-1829,"['academy of sciences', 'archive', 'national academy']"
http://www.wikidata.org/entity/Q719360,Alexander Langer,1946,employment,http://www.wikidata.org/entity/Q3837489,Lotta Continua,1,daily newspaper,1920-1949,['daily newspaper']
http://www.wikidata.org/entity/Q719360,Alexander Langer,1946,employment,http://www.wikidata.org/entity/Q52850049,Iti Giovanni XXIII,1,technical institute,1920-1949,['technical institute']
http://www.wikidata.org/entity/Q719860,Charles A. Beard,1874,membership,http://www.wikidata.org/entity/Q463281,American Academy of Arts and Letters,2,academy of sciences | award,1860-1889,"['academy of sciences', 'award']"
http://www.wikidata.org/entity/Q719860,Charles A. Beard,1874,membership,http://www.wikidata.org/entity/Q464915,American Historical Association,4,historical society | learned society | nonprofit organization | trade union federation,1860-1889,"['historical society', 'learned society', 'nonprofit organization', 'trade union federation']"
http://www.wikidata.org/entity/Q719860,Charles A. Beard,1874,employment,http://www.wikidata.org/entity/Q49088,Columbia University,5,colonial colleges | organization | private not-for-profit educational institution | private university | research university,1860-1889,"['colonial colleges', 'organization', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q723263,Bernard Lown,1921,membership,http://www.wikidata.org/entity/Q463303,American Academy of Arts and Sciences,3,academic publisher | learned society | nonprofit organization,1920-1949,"['academic publisher', 'learned society', 'nonprofit organization']"
http://www.wikidata.org/entity/Q723263,Bernard Lown,1921,membership,http://www.wikidata.org/entity/Q265058,Hungarian Academy of Sciences,4,academy of sciences | national academy | organization | public body,1920-1949,"['academy of sciences', 'national academy', 'organization', 'public body']"
http://www.wikidata.org/entity/Q723263,Bernard Lown,1921,employment,http://www.wikidata.org/entity/Q13371,Harvard University,4,colonial colleges | private not-for-profit educational institution | private university | research university,1920-1949,"['colonial colleges', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q72399958,Bertram Lloyd,1881,membership,http://www.wikidata.org/entity/Q4971058,British Society for the Study of Sex Psychology,1,lgbtq+ rights organization,1860-1889,['lgbtq+ rights organization']
http://www.wikidata.org/entity/Q72399958,Bertram Lloyd,1881,membership,http://www.wikidata.org/entity/Q130610973,National Society for the Abolition of Cruel Sports,1,organization,1860-1889,['organization']
http://www.wikidata.org/entity/Q72399958,Bertram Lloyd,1881,membership,http://www.wikidata.org/entity/Q5939464,Humanitarian League,1,advocacy group,1860-1889,['advocacy group']
http://www.wikidata.org/entity/Q7291499,Randall Amster,1965,employment,http://www.wikidata.org/entity/Q333886,Georgetown University,4,catholic university | private not-for-profit educational institution | private university | research university,1950-1979,"['catholic university', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q731787,Michel Evgenij Chossudovsky,1946,employment,http://www.wikidata.org/entity/Q627969,University of Ottawa,5,open-access publisher | public research university | public university | research university | university in ontario,1920-1949,"['open-access publisher', 'public research university', 'public university', 'research university', 'university in ontario']"
http://www.wikidata.org/entity/Q7331525,Rick Kuhn,1955,employment,http://www.wikidata.org/entity/Q127990,Australian National University,3,government body of australia | production company | public university,1950-1979,"['government body of australia', 'production company', 'public university']"
http://www.wikidata.org/entity/Q7331525,Rick Kuhn,1955,membership,http://www.wikidata.org/entity/Q17015201,National Tertiary Education Union,1,labor union,1950-1979,['labor union']
http://www.wikidata.org/entity/Q7331525,Rick Kuhn,1955,employment,http://www.wikidata.org/entity/Q85845581,Bureau of Industry Economics,1,government body of australia,1950-1979,['government body of australia']
http://www.wikidata.org/entity/Q7331525,Rick Kuhn,1955,membership,http://www.wikidata.org/entity/Q8217385,Jews Against the Occupation,1,organization,1950-1979,['organization']
http://www.wikidata.org/entity/Q7341809,Robert Baker Aitken,1917,employment,http://www.wikidata.org/entity/Q217439,University of Hawaiʻi System,3,open-access publisher | state university system | university,1890-1919,"['open-access publisher', 'state university system', 'university']"
http://www.wikidata.org/entity/Q7344841,Robert Goldwyn,1930,employment,http://www.wikidata.org/entity/Q13371,Harvard University,4,colonial colleges | private not-for-profit educational institution | private university | research university,1920-1949,"['colonial colleges', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q734955,Robinson Jeffers,1887,membership,http://www.wikidata.org/entity/Q463281,American Academy of Arts and Letters,2,academy of sciences | award,1860-1889,"['academy of sciences', 'award']"
http://www.wikidata.org/entity/Q738029,Bill Ayers,1944,employment,http://www.wikidata.org/entity/Q955764,University of Illinois at Chicago,3,open-access publisher | public educational institution of the united states | public university,1920-1949,"['open-access publisher', 'public educational institution of the united states', 'public university']"
http://www.wikidata.org/entity/Q7407563,Sam Hamill,1943,employment,http://www.wikidata.org/entity/Q5168700,Copper Canyon Press,2,nonprofit organization | small press,1920-1949,"['nonprofit organization', 'small press']"
http://www.wikidata.org/entity/Q74133,Barbara Lochbihler,1959,employment,http://www.wikidata.org/entity/Q42970,Amnesty International,3,non-governmental organization | nonprofit corporation | nonprofit organization,1950-1979,"['non-governmental organization', 'nonprofit corporation', 'nonprofit organization']"
http://www.wikidata.org/entity/Q7436522,Scott Horton,1976,employment,http://www.wikidata.org/entity/Q149670,Antiwar.com,3,501(c)(3) organization | magazine | website,1950-1979,"['501(c)(3) organization', 'magazine', 'website']"
http://www.wikidata.org/entity/Q7459210,Seymour Melman,1917,employment,http://www.wikidata.org/entity/Q49088,Columbia University,5,colonial colleges | organization | private not-for-profit educational institution | private university | research university,1890-1919,"['colonial colleges', 'organization', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7505155,Shunsuke Tsurumi,1922,employment,http://www.wikidata.org/entity/Q921088,Doshisha University,1,private university,1920-1949,['private university']
http://www.wikidata.org/entity/Q7505155,Shunsuke Tsurumi,1922,employment,http://www.wikidata.org/entity/Q587326,Tokyo Institute of Technology,4,academic publisher | institute of technology | research institute | university in postwar japan,1920-1949,"['academic publisher', 'institute of technology', 'research institute', 'university in postwar japan']"
http://www.wikidata.org/entity/Q7505155,Shunsuke Tsurumi,1922,employment,http://www.wikidata.org/entity/Q336264,Kyoto University,4,academic publisher | comprehensive university | national university | university,1920-1949,"['academic publisher', 'comprehensive university', 'national university', 'university']"
http://www.wikidata.org/entity/Q7513,Kathleen Lonsdale,1903,membership,http://www.wikidata.org/entity/Q123885,Royal Society,6,academy of sciences | learned society | national academy | open-access publisher | organization | publishing company,1890-1919,"['academy of sciences', 'learned society', 'national academy', 'open-access publisher', 'organization', 'publishing company']"
http://www.wikidata.org/entity/Q7513,Kathleen Lonsdale,1903,membership,http://www.wikidata.org/entity/Q55202,Women's Engineering Society,3,engineering society | nonprofit organization | women's organization,1890-1919,"['engineering society', 'nonprofit organization', ""women's organization""]"
http://www.wikidata.org/entity/Q7513,Kathleen Lonsdale,1903,employment,http://www.wikidata.org/entity/Q2171086,Royal Institution,1,scientific society,1890-1919,['scientific society']
http://www.wikidata.org/entity/Q7513,Kathleen Lonsdale,1903,employment,http://www.wikidata.org/entity/Q193196,University College London,4,academic institution | educational organization | higher education institution | university college,1890-1919,"['academic institution', 'educational organization', 'higher education institution', 'university college']"
http://www.wikidata.org/entity/Q7513,Kathleen Lonsdale,1903,employment,http://www.wikidata.org/entity/Q503424,University of Leeds,2,educational organization | public research university,1890-1919,"['educational organization', 'public research university']"
http://www.wikidata.org/entity/Q75823,Clara Zetkin,1857,membership,http://www.wikidata.org/entity/Q873574,Rote Hilfe,2,aid agency | political organization,1830-1859,"['aid agency', 'political organization']"
http://www.wikidata.org/entity/Q75823,Clara Zetkin,1857,membership,http://www.wikidata.org/entity/Q124649913,All-Union Society of Old Bolsheviks,1,voluntary association,1830-1859,['voluntary association']
http://www.wikidata.org/entity/Q75868,Arnold Zweig,1887,membership,http://www.wikidata.org/entity/Q15646111,Academy of Arts of the GDR,1,academy,1860-1889,['academy']
http://www.wikidata.org/entity/Q7626999,Stuart Rees,1939,employment,http://www.wikidata.org/entity/Q487556,University of Sydney,1,public research university,1920-1949,['public research university']
http://www.wikidata.org/entity/Q7659523,Sybil Morrison,1893,membership,http://www.wikidata.org/entity/Q1890441,War Resisters' International,1,organization,1890-1919,['organization']
http://www.wikidata.org/entity/Q7659523,Sybil Morrison,1893,membership,http://www.wikidata.org/entity/Q7532859,Six Point Group,3,advocacy group | organization | women's organization,1890-1919,"['advocacy group', 'organization', ""women's organization""]"
http://www.wikidata.org/entity/Q7659523,Sybil Morrison,1893,membership,http://www.wikidata.org/entity/Q7157422,Peace Pledge Union,1,organization,1890-1919,['organization']
http://www.wikidata.org/entity/Q7659523,Sybil Morrison,1893,membership,http://www.wikidata.org/entity/Q689768,Women's International League for Peace and Freedom,4,international organization | non-governmental organization | nonprofit organization | women's organization,1890-1919,"['international organization', 'non-governmental organization', 'nonprofit organization', ""women's organization""]"
http://www.wikidata.org/entity/Q7659523,Sybil Morrison,1893,employment,http://www.wikidata.org/entity/Q7157402,Peace News,1,magazine,1890-1919,['magazine']
http://www.wikidata.org/entity/Q7659523,Sybil Morrison,1893,membership,http://www.wikidata.org/entity/Q1967499,Women's Social and Political Union,3,organization | political movement | women's organization,1890-1919,"['organization', 'political movement', ""women's organization""]"
http://www.wikidata.org/entity/Q77729,Ursula Franklin,1921,membership,http://www.wikidata.org/entity/Q94301,Royal Society of Canada,3,academic publisher | academy | academy of sciences,1920-1949,"['academic publisher', 'academy', 'academy of sciences']"
http://www.wikidata.org/entity/Q77729,Ursula Franklin,1921,employment,http://www.wikidata.org/entity/Q180865,University of Toronto,3,collegiate university | public research university | university in ontario,1920-1949,"['collegiate university', 'public research university', 'university in ontario']"
http://www.wikidata.org/entity/Q781634,Steve Earle,1955,membership,http://www.wikidata.org/entity/Q113091443,Steve Earle & The Dukes,1,musical group,1950-1979,['musical group']
http://www.wikidata.org/entity/Q78607,Andreas Maislinger,1955,employment,http://www.wikidata.org/entity/Q1474157,University of New Orleans,2,public educational institution of the united states | university,1950-1979,"['public educational institution of the united states', 'university']"
http://www.wikidata.org/entity/Q78607,Andreas Maislinger,1955,employment,http://www.wikidata.org/entity/Q875788,University of Innsbruck,1,public university,1950-1979,['public university']
http://www.wikidata.org/entity/Q788572,Max Eastman,1883,employment,http://www.wikidata.org/entity/Q49088,Columbia University,5,colonial colleges | organization | private not-for-profit educational institution | private university | research university,1860-1889,"['colonial colleges', 'organization', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q788572,Max Eastman,1883,membership,http://www.wikidata.org/entity/Q688638,Mont Pelerin Society,2,scientific society | think tank,1860-1889,"['scientific society', 'think tank']"
http://www.wikidata.org/entity/Q8022118,Bill Airey,1897,employment,http://www.wikidata.org/entity/Q492467,University of Auckland,1,public university,1890-1919,['public university']
http://www.wikidata.org/entity/Q8027,Martin Luther King Jr.,1929,membership,http://www.wikidata.org/entity/Q2839513,Alpha Phi Alpha,1,fraternity,1920-1949,['fraternity']
http://www.wikidata.org/entity/Q8027,Martin Luther King Jr.,1929,membership,http://www.wikidata.org/entity/Q605130,Southern Christian Leadership Conference,1,organization,1920-1949,['organization']
http://www.wikidata.org/entity/Q8027,Martin Luther King Jr.,1929,employment,http://www.wikidata.org/entity/Q1065414,Vrije Universiteit Amsterdam,1,university,1920-1949,['university']
http://www.wikidata.org/entity/Q8027,Martin Luther King Jr.,1929,membership,http://www.wikidata.org/entity/Q1248425,Progressive National Baptist Convention,1,christian denomination,1920-1949,['christian denomination']
http://www.wikidata.org/entity/Q8027,Martin Luther King Jr.,1929,membership,http://www.wikidata.org/entity/Q463303,American Academy of Arts and Sciences,3,academic publisher | learned society | nonprofit organization,1920-1949,"['academic publisher', 'learned society', 'nonprofit organization']"
http://www.wikidata.org/entity/Q8027,Martin Luther King Jr.,1929,employment,http://www.wikidata.org/entity/Q77240068,Ebenezer Baptist Church,2,church building | organization,1920-1949,"['church building', 'organization']"
http://www.wikidata.org/entity/Q8027,Martin Luther King Jr.,1929,employment,http://www.wikidata.org/entity/Q5268379,Dexter Avenue Baptist Church,1,protestant church building,1920-1949,['protestant church building']
http://www.wikidata.org/entity/Q83396,Eleanor Roosevelt,1884,membership,http://www.wikidata.org/entity/Q1541947,Daughters of the American Revolution,2,nonprofit organization | women's club,1860-1889,"['nonprofit organization', ""women's club""]"
http://www.wikidata.org/entity/Q83396,Eleanor Roosevelt,1884,membership,http://www.wikidata.org/entity/Q3308284,Alpha Kappa Alpha,1,sorority,1860-1889,['sorority']
http://www.wikidata.org/entity/Q83396,Eleanor Roosevelt,1884,employment,http://www.wikidata.org/entity/Q1065,United Nations,2,intergovernmental organization | international organization,1860-1889,"['intergovernmental organization', 'international organization']"
http://www.wikidata.org/entity/Q83396,Eleanor Roosevelt,1884,employment,http://www.wikidata.org/entity/Q49119,Brandeis University,3,private not-for-profit educational institution | university | university campus,1860-1889,"['private not-for-profit educational institution', 'university', 'university campus']"
http://www.wikidata.org/entity/Q84689548,Cristina Bautista,1977,membership,http://www.wikidata.org/entity/Q2046097,Paez people,1,ethnic group,1950-1979,['ethnic group']
http://www.wikidata.org/entity/Q853932,Rosika Schwimmer,1877,membership,http://www.wikidata.org/entity/Q689768,Women's International League for Peace and Freedom,4,international organization | non-governmental organization | nonprofit organization | women's organization,1860-1889,"['international organization', 'non-governmental organization', 'nonprofit organization', ""women's organization""]"
http://www.wikidata.org/entity/Q853932,Rosika Schwimmer,1877,membership,http://www.wikidata.org/entity/Q60564688,International Committee of Women for Permanent Peace,3,international organization | peace organization | women's organization,1860-1889,"['international organization', 'peace organization', ""women's organization""]"
http://www.wikidata.org/entity/Q86213,Alice Herz,1882,employment,http://www.wikidata.org/entity/Q349055,Wayne State University,2,public educational institution of the united states | public research university,1860-1889,"['public educational institution of the united states', 'public research university']"
http://www.wikidata.org/entity/Q862451,Bill Slavick,1927,employment,http://www.wikidata.org/entity/Q3244049,University of Southern Maine,2,public educational institution of the united states | university,1920-1949,"['public educational institution of the united states', 'university']"
http://www.wikidata.org/entity/Q862451,Bill Slavick,1927,employment,http://www.wikidata.org/entity/Q178848,University of Notre Dame,5,academic publisher | catholic university | open-access publisher | private not-for-profit educational institution | private university,1920-1949,"['academic publisher', 'catholic university', 'open-access publisher', 'private not-for-profit educational institution', 'private university']"
http://www.wikidata.org/entity/Q879921,Mark Hatfield,1922,employment,http://www.wikidata.org/entity/Q5539406,George Fox University,3,church college | private not-for-profit educational institution | university,1920-1949,"['church college', 'private not-for-profit educational institution', 'university']"
http://www.wikidata.org/entity/Q879921,Mark Hatfield,1922,employment,http://www.wikidata.org/entity/Q930291,Willamette University,3,colleges that change lives | liberal arts college | private not-for-profit educational institution,1920-1949,"['colleges that change lives', 'liberal arts college', 'private not-for-profit educational institution']"
http://www.wikidata.org/entity/Q912999,Ken Coates,1930,employment,http://www.wikidata.org/entity/Q472316,University of Nottingham,3,educational organization | higher education institution | public university,1920-1949,"['educational organization', 'higher education institution', 'public university']"
http://www.wikidata.org/entity/Q9184644,Carlos Arredondo,1960,membership,http://www.wikidata.org/entity/Q470110,American Red Cross,1,national red cross and red crescent society,1950-1979,['national red cross and red crescent society']
http://www.wikidata.org/entity/Q91904,Lida Heymann,1868,membership,http://www.wikidata.org/entity/Q60564688,International Committee of Women for Permanent Peace,3,international organization | peace organization | women's organization,1860-1889,"['international organization', 'peace organization', ""women's organization""]"
http://www.wikidata.org/entity/Q9364,Jean-Paul Sartre,1905,employment,http://www.wikidata.org/entity/Q926749,Lycée Condorcet,1,educational facility,1890-1919,['educational facility']
http://www.wikidata.org/entity/Q9364,Jean-Paul Sartre,1905,membership,http://www.wikidata.org/entity/Q463303,American Academy of Arts and Sciences,3,academic publisher | learned society | nonprofit organization,1890-1919,"['academic publisher', 'learned society', 'nonprofit organization']"
http://www.wikidata.org/entity/Q954360,George Woodcock,1912,employment,http://www.wikidata.org/entity/Q391028,University of British Columbia,4,open-access publisher | public research university | university | university in british columbia,1890-1919,"['open-access publisher', 'public research university', 'university', 'university in british columbia']"
http://www.wikidata.org/entity/Q95676245,Myriel Irfona Davies,1920,employment,http://www.wikidata.org/entity/Q7888328,United Nations Association UK,2,charitable organization | non-governmental organization,1920-1949,"['charitable organization', 'non-governmental organization']"
http://www.wikidata.org/entity/Q95676245,Myriel Irfona Davies,1920,membership,http://www.wikidata.org/entity/Q1536976,Gorsedd Cymru,1,gorsedd,1920-1949,['gorsedd']
http://www.wikidata.org/entity/Q95888000,Rhoda Hatch,1946,membership,http://www.wikidata.org/entity/Q97859007,Citizens Against Desert Storm,1,organization,1920-1949,['organization']
http://www.wikidata.org/entity/Q959635,Andrew Young,1932,membership,http://www.wikidata.org/entity/Q163700,Legion of Honour,1,state order,1920-1949,['state order']
http://www.wikidata.org/entity/Q959635,Andrew Young,1932,membership,http://www.wikidata.org/entity/Q2015366,Congressional Black Caucus,1,congressional caucus,1920-1949,['congressional caucus']
http://www.wikidata.org/entity/Q959635,Andrew Young,1932,membership,http://www.wikidata.org/entity/Q463303,American Academy of Arts and Sciences,3,academic publisher | learned society | nonprofit organization,1920-1949,"['academic publisher', 'learned society', 'nonprofit organization']"
http://www.wikidata.org/entity/Q959635,Andrew Young,1932,employment,http://www.wikidata.org/entity/Q1065,United Nations,2,intergovernmental organization | international organization,1920-1949,"['intergovernmental organization', 'international organization']"
http://www.wikidata.org/entity/Q959635,Andrew Young,1932,membership,http://www.wikidata.org/entity/Q2839513,Alpha Phi Alpha,1,fraternity,1920-1949,['fraternity']
http://www.wikidata.org/entity/Q959635,Andrew Young,1932,membership,http://www.wikidata.org/entity/Q31870,National Council of Churches,1,national council of churches,1920-1949,['national council of churches']
http://www.wikidata.org/entity/Q96197241,Karmen Ratković,1965,employment,http://www.wikidata.org/entity/Q95556065,Center for Peace Studies (Croatia),1,non-governmental organization,1950-1979,['non-governmental organization']
http://www.wikidata.org/entity/Q96197241,Karmen Ratković,1965,employment,http://www.wikidata.org/entity/Q25459011,Centre for Women’s Studies Zagreb,2,non-governmental organization | research institute,1950-1979,"['non-governmental organization', 'research institute']"
http://www.wikidata.org/entity/Q96197241,Karmen Ratković,1965,employment,http://www.wikidata.org/entity/Q45916492,co-founder,5,corporate title | occupation | occupation | profession | role,1950-1979,"['corporate title', 'occupation', 'occupation', 'profession', 'role']"
http://www.wikidata.org/entity/Q96597,Elisabeth Rotten,1882,employment,http://www.wikidata.org/entity/Q464677,American Friends Service Committee,3,christian organization | nonprofit organization | organization related to nonviolence,1860-1889,"['christian organization', 'nonprofit organization', 'organization related to nonviolence']"
http://www.wikidata.org/entity/Q96597,Elisabeth Rotten,1882,employment,http://www.wikidata.org/entity/Q1047672,International Bureau of Education,1,specialized agency of the united nations,1860-1889,['specialized agency of the united nations']
http://www.wikidata.org/entity/Q96597,Elisabeth Rotten,1882,employment,http://www.wikidata.org/entity/Q35794,University of Cambridge,4,collegiate university | educational organization | organization | public research university,1860-1889,"['collegiate university', 'educational organization', 'organization', 'public research university']"
http://www.wikidata.org/entity/Q96597,Elisabeth Rotten,1882,employment,http://www.wikidata.org/entity/Q477269,Schweizer Spende,1,organization,1860-1889,['organization']
http://www.wikidata.org/entity/Q96695059,Mark Hegewald,1972,membership,http://www.wikidata.org/entity/Q97119226,Q97119226,3,web portal | website | youtube channel,1950-1979,"['web portal', 'website', 'youtube channel']"
http://www.wikidata.org/entity/Q96695059,Mark Hegewald,1972,employment,http://www.wikidata.org/entity/Q27265,University of Salzburg,3,open-access publisher | organization | university,1950-1979,"['open-access publisher', 'organization', 'university']"
http://www.wikidata.org/entity/Q96695059,Mark Hegewald,1972,employment,http://www.wikidata.org/entity/Q154804,Leipzig University,4,comprehensive university | open-access publisher | public university | university of applied sciences,1950-1979,"['comprehensive university', 'open-access publisher', 'public university', 'university of applied sciences']"
http://www.wikidata.org/entity/Q97014275,Rose Marie Berger,1963,employment,http://www.wikidata.org/entity/Q7555050,Sojourners,2,christian organization | nonprofit organization,1950-1979,"['christian organization', 'nonprofit organization']"
http://www.wikidata.org/entity/Q97195848,Willy Begert,1913,employment,http://www.wikidata.org/entity/Q632013,Service Civil International,1,peace organization,1890-1919,['peace organization']
http://www.wikidata.org/entity/Q981448,Robert Lowell,1917,employment,http://www.wikidata.org/entity/Q182973,University of Iowa,3,public educational institution of the united states | public research university | university,1890-1919,"['public educational institution of the united states', 'public research university', 'university']"
http://www.wikidata.org/entity/Q981448,Robert Lowell,1917,employment,http://www.wikidata.org/entity/Q13371,Harvard University,4,colonial colleges | private not-for-profit educational institution | private university | research university,1890-1919,"['colonial colleges', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q981448,Robert Lowell,1917,membership,http://www.wikidata.org/entity/Q812155,Bavarian Academy of Fine Arts,2,academy | voluntary association,1890-1919,"['academy', 'voluntary association']"
http://www.wikidata.org/entity/Q981448,Robert Lowell,1917,membership,http://www.wikidata.org/entity/Q463281,American Academy of Arts and Letters,2,academy of sciences | award,1890-1919,"['academy of sciences', 'award']"
http://www.wikidata.org/entity/Q99194330,Signe Fredholm,1885,employment,http://www.wikidata.org/entity/Q10429949,Q10429949,1,folk high school,1860-1889,['folk high school']
http://www.wikidata.org/entity/Q99194330,Signe Fredholm,1885,membership,http://www.wikidata.org/entity/Q10685090,Q10685090,1,organization,1860-1889,['organization']
